GoogleCountry,Ecosystem,GoogleCity,Region,flag
United States,Boston,Sudbury,Northern America,1
United States,Boston,Swampscott,Northern America,1
United States,Boston,Swansea,Northern America,1
United States,Boston,Tiverton,Northern America,1
United States,Boston,Truro,Northern America,1
United States,Boston,Uxbridge,Northern America,1
United States,Boston,Wakefield,Northern America,1
United States,Boston,Warwick,Northern America,1
United States,Boston,Wayland,Northern America,1
United States,Boston,Wellesley,Northern America,1
United States,Boston,Westborough,Northern America,1
United States,Boston,Concord,Northern America,1
United States,Boston,Westford,Northern America,1
United States,Boston,Townsend,Northern America,1
United States,Boston,Winthrop,Northern America,1
United States,Boston,Woburn,Northern America,1
United States,Boston,Woonsocket,Northern America,1
United States,Boston,Worcester,Northern America,1
United States,Boston,Wrentham,Northern America,1
United States,Chicago,Lake Forest,Northern America,1
United States,Chicago,Addison,Northern America,1
United States,Chicago,Lemont,Northern America,1
United States,Chicago,Arlington Heights,Northern America,1
United States,Chicago,Aurora,Northern America,1
United States,Chicago,Barrington,Northern America,1
United States,Chicago,Bensenville,Northern America,-2
United States,Chicago,Chicago,Northern America,1
United States,Chicago,Bourbonnais,Northern America,1
United States,Chicago,Buffalo Grove,Northern America,1
United States,Chicago,Carol Stream,Northern America,1
United States,Chicago,Countryside,Northern America,1
United States,Chicago,Crown Point,Northern America,1
United States,Chicago,Crystal Lake,Northern America,1
United States,Chicago,Deerfield,Northern America,1
United States,Chicago,DeKalb,Northern America,1
United States,Chicago,Downers Grove,Northern America,1
United States,Chicago,Elburn,Northern America,1
United States,Chicago,Elgin,Northern America,1
United States,Chicago,Elk Grove Village,Northern America,1
United States,Chicago,Elmhurst,Northern America,1
United States,Chicago,Evanston,Northern America,1
United States,Chicago,Glen Ellyn,Northern America,1
United States,Chicago,Glenview,Northern America,-2
United States,Chicago,Gurnee,Northern America,1
United States,Chicago,Hammond,Northern America,1
United States,Chicago,Harvey,Northern America,1
United States,Chicago,Hawthorn Woods,Northern America,1
United States,Chicago,Highland Park,Northern America,1
United States,Chicago,Hobart,Northern America,1
United States,Chicago,Hoffman Estates,Northern America,1
United States,Chicago,Island Lake,Northern America,1
United States,Chicago,Itasca,Northern America,-2
United States,Chicago,Joliet,Northern America,1
United States,Chicago,Kenosha,Northern America,1
United States,Chicago,Lake Bluff,Northern America,1
United States,Chicago,Lake Zurich,Northern America,1
United States,Chicago,Lincolnshire,Northern America,1
United States,Chicago,Lisle,Northern America,1
United States,Chicago,Lombard,Northern America,1
United States,Chicago,Markham,Northern America,1
United States,Chicago,McHenry,Northern America,1
United States,Chicago,Melrose Park,Northern America,1
United States,Chicago,Michigan City,Northern America,1
United States,Chicago,Mokena,Northern America,1
United States,Chicago,Mount Prospect,Northern America,-2
United States,Chicago,Mundelein,Northern America,1
United States,Chicago,Munster,Northern America,1
United States,Chicago,Naperville,Northern America,1
United States,Chicago,New Buffalo,Northern America,1
United States,Chicago,New Lenox,Northern America,1
United States,Chicago,North Barrington,Northern America,-2
United States,Chicago,Northbrook,Northern America,1
United States,Chicago,Oak Park,Northern America,1
United States,Chicago,Palatine,Northern America,1
United States,Chicago,Park Forest,Northern America,1
United States,Chicago,Plainfield,Northern America,1
United States,Chicago,Posen,Northern America,-2
United States,Chicago,Racine,Northern America,1
United States,Chicago,Romeoville,Northern America,1
United States,Chicago,Roselle,Northern America,-2
United States,Chicago,Rosemont,Northern America,1
United States,Chicago,Round Lake Beach,Northern America,1
United States,Chicago,Round Lake,Northern America,1
United States,Chicago,St. Charles,Northern America,1
United States,Chicago,Schaumburg,Northern America,1
United States,Chicago,Schiller Park,Northern America,1
United States,Chicago,Skokie,Northern America,1
United States,Chicago,South Barrington,Northern America,-2
United States,Chicago,South Elgin,Northern America,1
United States,Chicago,South Holland,Northern America,1
United States,Chicago,Stevensville,Northern America,1
United States,Chicago,Sycamore,Northern America,1
United States,Chicago,Valparaiso,Northern America,1
United States,Chicago,Warrenville,Northern America,1
United States,Chicago,West Chicago,Northern America,-1
United States,Chicago,Western Springs,Northern America,1
United States,Chicago,Westmont,Northern America,1
United States,Chicago,Wheaton,Northern America,1
United States,Chicago,Wilmette,Northern America,1
United States,Chicago,Winnetka,Northern America,1
United States,Chicago,Woodridge,Northern America,-2
United States,Houston,Houston,Northern America,1
United States,Houston,Hempstead,Northern America,1
United States,Houston,Crosby,Northern America,1
United States,Houston,Spring,Northern America,1
United States,Houston,Egypt,Northern America,-1
United States,Houston,Freeport,Northern America,1
United States,Houston,Friendswood,Northern America,1
United States,Houston,Galveston,Northern America,1
United States,Houston,Katy,Northern America,1
United States,Houston,Lake Jackson,Northern America,1
United States,Houston,Manvel,Northern America,1
United States,Houston,Missouri City,Northern America,1
United States,Houston,Sugar Land,Northern America,1
United States,Houston,Pearland,Northern America,1
United States,Houston,Porter,Northern America,1
United States,Houston,Prairie View,Northern America,-2
United States,Houston,Rosenberg,Northern America,1
United States,Houston,Texas City,Northern America,1
United States,Houston,The Woodlands,Northern America,1
United States,Houston,Tomball,Northern America,1
United States,Los Angeles,Agoura Hills,Northern America,-2
United States,Los Angeles,Alhambra,Northern America,1
United States,Los Angeles,Aliso Viejo,Northern America,1
United States,Los Angeles,Altadena,Northern America,1
United States,Los Angeles,Anaheim,Northern America,1
United States,Los Angeles,Los Angeles,Northern America,1
United States,Los Angeles,Arcadia,Northern America,1
United States,Los Angeles,Carson,Northern America,1
United States,Los Angeles,Azusa,Northern America,1
United States,Los Angeles,Bell,Northern America,1
United States,Los Angeles,Beverly Hills,Northern America,1
United States,Los Angeles,Brea,Northern America,1
United States,Los Angeles,Buena Park,Northern America,1
United States,Los Angeles,Burbank,Northern America,1
United States,Los Angeles,Santa Clarita,Northern America,1
United States,Los Angeles,Castaic,Northern America,1
United States,Los Angeles,Cerritos,Northern America,1
United States,Los Angeles,Commerce,Northern America,1
United States,Los Angeles,Orange,Northern America,1
United States,Los Angeles,Compton,Northern America,1
United States,Los Angeles,Newport Beach,Northern America,1
United States,Los Angeles,Costa Mesa,Northern America,1
United States,Los Angeles,Covina,Northern America,1
United States,Los Angeles,Culver City,Northern America,1
United States,Los Angeles,Cypress,Northern America,1
United States,Los Angeles,Diamond Bar,Northern America,1
United States,Los Angeles,Downey,Northern America,1
United States,Los Angeles,Irvine,Northern America,1
United States,Los Angeles,El Segundo,Northern America,1
United States,Los Angeles,Fountain Valley,Northern America,1
United States,Los Angeles,Fullerton,Northern America,1
United States,Los Angeles,Garden Grove,Northern America,1
United States,Los Angeles,Glendale,Northern America,1
United States,Los Angeles,Glendora,Northern America,1
United States,Los Angeles,Hawthorne,Northern America,1
United States,Los Angeles,Hermosa Beach,Northern America,1
United States,Los Angeles,Huntington Beach,Northern America,1
United States,Los Angeles,Long Beach,Northern America,1
United States,Los Angeles,Laguna Beach,Northern America,1
United States,Los Angeles,Thousand Oaks,Northern America,1
United States,Los Angeles,Lakewood,Northern America,1
United States,Los Angeles,Walnut,Northern America,1
United States,Los Angeles,Manhattan Beach,Northern America,1
United States,Los Angeles,Marina del Rey,Northern America,1
United States,Los Angeles,Dana Point,Northern America,1
United States,Los Angeles,Santa Monica,Northern America,1
United States,Los Angeles,Moorpark,Northern America,1
United States,Los Angeles,Pasadena,Northern America,1
United States,Los Angeles,Palmdale,Northern America,1
United States,Los Angeles,Pico Rivera,Northern America,1
United States,Los Angeles,Placentia,Northern America,1
United States,Los Angeles,Redondo Beach,Northern America,1
United States,Los Angeles,Riverside,Northern America,1
United States,Los Angeles,San Fernando,Northern America,1
United States,Los Angeles,San Gabriel,Northern America,1
United States,Los Angeles,San Marino,Northern America,1
United States,Los Angeles,Santa Ana,Northern America,1
United States,Los Angeles,Simi Valley,Northern America,1
United States,Los Angeles,South Pasadena,Northern America,1
United States,Los Angeles,Topanga,Northern America,1
United States,Los Angeles,Torrance,Northern America,1
United States,Los Angeles,Tustin,Northern America,1
United States,Los Angeles,Whittier,Northern America,1
United States,Los Angeles,Vernon,Northern America,1
United States,Los Angeles,West Hollywood,Northern America,1
United States,Los Angeles,Westlake Village,Northern America,1
United States,Los Angeles,Yorba Linda,Northern America,1
United States,Miami,Boca Raton,Northern America,1
United States,Miami,Fort Lauderdale,Northern America,1
United States,Miami,Aventura,Northern America,1
United States,Miami,Miami,Northern America,1
United States,Miami,Boynton Beach,Northern America,1
United States,Miami,Coconut Creek,Northern America,1
United States,Miami,Pompano Beach,Northern America,1
United States,Miami,Coral Gables,Northern America,1
United States,Miami,Coral Springs,Northern America,1
United States,Miami,Davie,Northern America,1
United States,Miami,Deerfield Beach,Northern America,1
United States,Miami,Delray Beach,Northern America,1
United States,Miami,Doral,Northern America,1
United States,Miami,Florida City,Northern America,1
United States,Miami,Miami Beach,Northern America,-1
United States,Miami,Greenacres,Northern America,-2
United States,Miami,Hallandale Beach,Northern America,1
United States,Miami,Hollywood,Northern America,1
United States,Miami,Homestead,Northern America,1
United States,Miami,Lake Worth,Northern America,1
United States,Miami,Lantana,Northern America,1
United States,Miami,Miami Lakes,Northern America,-1
United States,Miami,Miami Shores,Northern America,-1
United States,Miami,Miramar,Northern America,1
United States,Miami,North Miami,Northern America,-1
United States,Miami,North Miami Beach,Northern America,-1
United States,Miami,Oakland Park,Northern America,1
United States,Miami,Parkland,Northern America,1
United States,Miami,Pembroke Pines,Northern America,1
United States,Miami,Plantation,Northern America,1
United States,Miami,Sunny Isles Beach,Northern America,1
United States,Miami,Sunrise,Northern America,1
United States,Miami,Tamarac,Northern America,-2
United States,Miami,Weston,Northern America,1
United States,Miami,Wellington,Northern America,-1
United States,New York City,New York City,Northern America,-1
United States,New York City,Manhattan,Northern America,1
United States,New York City,Queens,Northern America,1
United States,New York City,Princeton,Northern America,1
United States,New York City,Howell,Northern America,1
United States,New York City,Caldwell,Northern America,1
United States,New York City,Brooklyn,Northern America,1
United States,New York City,Alpha,Northern America,1
United States,New York City,Irvington,Northern America,1
United States,New York City,Atlantic Highlands,Northern America,1
United States,New York City,Babylon,Northern America,1
United States,New York City,Baldwin,Northern America,1
United States,New York City,Bayonne,Northern America,1
United States,New York City,Beacon,Northern America,1
United States,New York City,Middletown,Northern America,1
United States,New York City,Montgomery,Northern America,1
United States,New York City,Floral Park,Northern America,1
United States,New York City,Blairstown,Northern America,-2
United States,New York City,Bloomfield,Northern America,1
United States,New York City,Bogota,Northern America,1
United States,New York City,Bohemia,Northern America,1
United States,New York City,Boonton,Northern America,1
United States,New York City,Bound Brook,Northern America,1
United States,New York City,Bridgewater,Northern America,1
United States,New York City,Bronx,Northern America,1
United States,New York City,Hanover,Northern America,1
United States,New York City,Woodbury,Northern America,1
United States,New York City,Newark,Northern America,1
United States,New York City,Clifton,Northern America,1
United States,New York City,Closter,Northern America,1
United States,New York City,Cold Spring,Northern America,1
United States,New York City,Cornwall,Northern America,1
United States,New York City,Greenwich,Northern America,1
United States,New York City,Scarsdale,Northern America,1
United States,New York City,Cranford,Northern America,1
United States,New York City,Cross River,Northern America,1
United States,New York City,Darien,Northern America,1
United States,New York City,Dumont,Northern America,1
United States,New York City,East Brunswick,Northern America,1
United States,New York City,East Hanover,Northern America,1
United States,New York City,Norwalk,Northern America,1
United States,New York City,East Rutherford,Northern America,-2
United States,New York City,East Windsor,Northern America,1
United States,New York City,Eatontown,Northern America,1
United States,New York City,Edgewater,Northern America,1
United States,New York City,Edison,Northern America,1
United States,New York City,Elizabeth,Northern America,1
United States,New York City,Elmsford,Northern America,1
United States,New York City,Fairfield,Northern America,1
United States,New York City,Fair Lawn,Northern America,-2
United States,New York City,Fairless Hills,Northern America,1
United States,New York City,Flemington,Northern America,1
United States,New York City,Fords,Northern America,-2
United States,New York City,Fort Lee,Northern America,1
United States,New York City,Garden City Park,Northern America,1
United States,New York City,Garden City,Northern America,1
United States,New York City,Glen Rock,Northern America,-2
United States,New York City,Great Neck,Northern America,-2
United States,New York City,Guttenberg,Northern America,1
United States,New York City,Hackensack,Northern America,1
United States,New York City,Hackettstown,Northern America,1
United States,New York City,Harrison,Northern America,1
United States,New York City,Hastings-on-Hudson,Northern America,1
United States,New York City,Hempstead,Northern America,1
United States,New York City,Hoboken,Northern America,1
United States,New York City,Ho-Ho-Kus,Northern America,1
United States,New York City,Holmdel,Northern America,1
United States,New York City,Island Park,Northern America,1
United States,New York City,Islip Terrace,Northern America,1
United States,New York City,Islip,Northern America,1
United States,New York City,Jersey City,Northern America,1
United States,New York City,Kearny,Northern America,1
United States,New York City,Lake Como,Northern America,1
United States,New York City,Staten Island,Northern America,1
United States,New York City,Levittown,Northern America,1
United States,New York City,Linden,Northern America,1
United States,New York City,Livingston,Northern America,1
United States,New York City,Montclair,Northern America,1
United States,New York City,Long Branch,Northern America,-2
United States,New York City,Lyndhurst,Northern America,1
United States,New York City,Mahwah,Northern America,1
United States,New York City,Mamaroneck,Northern America,1
United States,New York City,Manasquan,Northern America,1
United States,New York City,Maplewood,Northern America,1
United States,New York City,Massapequa,Northern America,1
United States,New York City,Matawan,Northern America,1
United States,New York City,Mendham,Northern America,1
United States,New York City,Merrick,Northern America,1
United States,New York City,Metuchen,Northern America,1
United States,New York City,Middlesex,Northern America,1
United States,New York City,Mineola,Northern America,1
United States,New York City,Moonachie,Northern America,1
United States,New York City,Morris Plains,Northern America,1
United States,New York City,New Providence,Northern America,1
United States,New York City,Nesconset,Northern America,1
United States,New York City,New Brunswick,Northern America,1
United States,New York City,Newburgh,Northern America,1
United States,New York City,New City,Northern America,1
United States,New York City,New Hope,Northern America,1
United States,New York City,New Rochelle,Northern America,1
United States,New York City,Newtown,Northern America,1
United States,New York City,New Windsor,Northern America,1
United States,New York City,North Arlington,Northern America,1
United States,New York City,North Bergen,Northern America,1
United States,New York City,Northport,Northern America,1
United States,New York City,North Salem,Northern America,1
United States,New York City,White Plains,Northern America,1
United States,New York City,Nutley,Northern America,1
United States,New York City,Nyack,Northern America,1
United States,New York City,Palisades Park,Northern America,-2
United States,New York City,Paramus,Northern America,1
United States,New York City,Sayreville,Northern America,1
United States,New York City,Patchogue,Northern America,1
United States,New York City,Peekskill,Northern America,1
United States,New York City,Pennington,Northern America,1
United States,New York City,Perth Amboy,Northern America,1
United States,New York City,Phillipsburg,Northern America,1
United States,New York City,Pleasantville,Northern America,1
United States,New York City,Point Pleasant Beach,Northern America,1
United States,New York City,Point Pleasant,Northern America,1
United States,New York City,Port Jefferson Station,Northern America,1
United States,New York City,Port Jefferson,Northern America,1
United States,New York City,Port Washington,Northern America,1
United States,New York City,Pound Ridge,Northern America,1
United States,New York City,Rahway,Northern America,1
United States,New York City,Ramsey,Northern America,1
United States,New York City,Raritan,Northern America,1
United States,New York City,Red Bank,Northern America,1
United States,New York City,Ridgefield,Northern America,1
United States,New York City,Ridge,Northern America,1
United States,New York City,Ridgewood,Northern America,1
United States,New York City,Rockaway,Northern America,1
United States,New York City,Rockleigh,Northern America,-2
United States,New York City,Rutherford,Northern America,1
United States,New York City,Rye,Northern America,1
United States,New York City,Secaucus,Northern America,1
United States,New York City,Selden,Northern America,1
United States,New York City,South Orange,Northern America,1
United States,New York City,South Plainfield,Northern America,-2
United States,New York City,South Salem,Northern America,1
United States,New York City,Spring Lake,Northern America,1
United States,New York City,Spring Valley,Northern America,1
United States,New York City,Stamford,Northern America,1
United States,New York City,Stony Brook,Northern America,1
United States,New York City,Summit,Northern America,1
United States,New York City,Sussex,Northern America,1
United States,New York City,Brentwood,Northern America,1
United States,New York City,Tenafly,Northern America,1
United States,New York City,Tinton Falls,Northern America,1
United States,New York City,Toms River,Northern America,1
United States,New York City,Trenton,Northern America,1
United States,New York City,Tuxedo Park,Northern America,1
United States,New York City,Yonkers,Northern America,1
United States,New York City,Union City,Northern America,1
United States,New York City,Union,Northern America,1
United States,New York City,Upton,Northern America,1
United States,New York City,Valhalla,Northern America,1
United States,New York City,Verona,Northern America,1
United States,New York City,Wappingers Falls,Northern America,1
United States,New York City,Wayne,Northern America,1
United States,New York City,Weehawken,Northern America,1
United States,New York City,West Caldwell,Northern America,1
United States,New York City,New York,Northern America,1
United States,New York City,West New York,Northern America,-1
United States,New York City,West Orange,Northern America,1
United States,New York City,Westport,Northern America,1
United States,New York City,Westwood,Northern America,1
United States,New York City,Wilton,Northern America,1
United States,New York City,Yardley,Northern America,1
United States,New York City,Yorktown Heights,Northern America,1
United States,Phoenix,Phoenix,Northern America,1
United States,Phoenix,Cave Creek,Northern America,1
United States,Phoenix,Chandler,Northern America,1
United States,Phoenix,Gilbert,Northern America,1
United States,Phoenix,Litchfield Park,Northern America,1
United States,Phoenix,Maricopa,Northern America,1
United States,Phoenix,Mesa,Northern America,1
United States,Phoenix,Paradise Valley,Northern America,-2
United States,Phoenix,Queen Creek,Northern America,1
United States,Phoenix,Scottsdale,Northern America,1
United States,Phoenix,Surprise,Northern America,1
United States,Phoenix,Tempe,Northern America,1
United States,San Diego,San Diego,Northern America,1
United States,San Diego,Bonita,Northern America,1
United States,San Diego,San Marcos,Northern America,1
United States,San Diego,Encinitas,Northern America,1
United States,San Diego,Carlsbad,Northern America,1
United States,San Diego,Chula Vista,Northern America,1
United States,San Diego,Coronado,Northern America,1
United States,San Diego,Del Mar,Northern America,1
United States,San Diego,El Cajon,Northern America,1
United States,San Diego,Escondido,Northern America,1
United States,San Diego,Fallbrook,Northern America,1
United States,San Diego,Julian,Northern America,1
United States,San Diego,Lakeside,Northern America,-2
United States,San Diego,Oceanside,Northern America,1
United States,San Diego,Poway,Northern America,1
United States,San Diego,Ramona,Northern America,1
United States,San Diego,Solana Beach,Northern America,-2
United States,San Diego,Vista,Northern America,1
United States,Seattle,Seattle,Northern America,1
United States,Seattle,Ashford,Northern America,1
United States,Seattle,Bainbridge Island,Northern America,1
United States,Seattle,Bellevue,Northern America,1
United States,Seattle,Bethel,Northern America,1
United States,Seattle,Bothell,Northern America,1
United States,Seattle,Bremerton,Northern America,1
United States,Seattle,Carnation,Northern America,1
United States,Seattle,Federal Way,Northern America,1
United States,Seattle,Duvall,Northern America,1
United States,Seattle,East Renton Highlands,Northern America,1
United States,Seattle,Edmonds,Northern America,1
United States,Seattle,Everett,Northern America,1
United States,Seattle,Fife,Northern America,1
United States,Seattle,Gig Harbor,Northern America,1
United States,Seattle,Granite Falls,Northern America,1
United States,Seattle,Issaquah,Northern America,1
United States,Seattle,Kenmore,Northern America,1
United States,Seattle,Kirkland,Northern America,1
United States,Seattle,Lake Forest Park,Northern America,1
United States,Seattle,Lake Stevens,Northern America,1
United States,Seattle,Lake Tapps,Northern America,1
United States,Seattle,Langley,Northern America,1
United States,Seattle,Lynnwood,Northern America,1
United States,Seattle,Marysville,Northern America,1
United States,Seattle,Mercer Island,Northern America,1
United States,Seattle,Mill Creek,Northern America,1
United States,Seattle,Newcastle,Northern America,-1
United States,Seattle,North Bend,Northern America,1
United States,Seattle,Olympia,Northern America,1
United States,Seattle,Port Orchard,Northern America,1
United States,Seattle,Port Townsend,Northern America,1
United States,Seattle,Poulsbo,Northern America,1
United States,Seattle,Puyallup,Northern America,1
United States,Seattle,Redmond,Northern America,1
United States,Seattle,Renton,Northern America,1
United States,Seattle,Roy,Northern America,1
United States,Seattle,Sammamish,Northern America,1
United States,Seattle,Shoreline,Northern America,1
United States,Seattle,Snohomish,Northern America,1
United States,Seattle,Snoqualmie,Northern America,1
United States,Seattle,Spanaway,Northern America,1
United States,Seattle,Tacoma,Northern America,1
United States,Seattle,Vashon,Northern America,1
United States,Seattle,Woodinville,Northern America,1
United States,Seattle,Yelm,Northern America,1
United States,Silicon Valley,Berkeley,Northern America,1
United States,Silicon Valley,Mountain View,Northern America,1
United States,Silicon Valley,San Francisco,Northern America,1
United States,Silicon Valley,Alameda,Northern America,1
United States,Silicon Valley,San Jose,Northern America,1
United States,Silicon Valley,Antioch,Northern America,1
United States,Silicon Valley,Aptos,Northern America,1
United States,Silicon Valley,Atherton,Northern America,1
United States,Silicon Valley,Redwood City,Northern America,1
United States,Silicon Valley,Belmont,Northern America,1
United States,Silicon Valley,Ben Lomond,Northern America,1
United States,Silicon Valley,Bolinas,Northern America,1
United States,Silicon Valley,Boulder Creek,Northern America,1
United States,Silicon Valley,Brisbane,Northern America,-1
United States,Silicon Valley,Burlingame,Northern America,1
United States,Silicon Valley,Campbell,Northern America,1
United States,Silicon Valley,Castro Valley,Northern America,1
United States,Silicon Valley,Ceres,Northern America,1
United States,Silicon Valley,Palo Alto,Northern America,1
United States,Silicon Valley,Pinole,Northern America,1
United States,Silicon Valley,Cupertino,Northern America,1
United States,Silicon Valley,Daly City,Northern America,1
United States,Silicon Valley,Danville,Northern America,1
United States,Silicon Valley,Diablo,Northern America,1
United States,Silicon Valley,Dublin,Northern America,-1
United States,Silicon Valley,East Palo Alto,Northern America,-1
United States,Silicon Valley,Vallejo,Northern America,1
United States,Silicon Valley,El Cerrito,Northern America,1
United States,Silicon Valley,El Sobrante,Northern America,1
United States,Silicon Valley,Emerald Hills,Northern America,1
United States,Silicon Valley,Emeryville,Northern America,1
United States,Silicon Valley,Felton,Northern America,1
United States,Silicon Valley,Foster City,Northern America,1
United States,Silicon Valley,Fremont,Northern America,1
United States,Silicon Valley,Half Moon Bay,Northern America,1
United States,Silicon Valley,Hayward,Northern America,1
United States,Silicon Valley,Santa Clara,Northern America,1
United States,Silicon Valley,La Honda,Northern America,1
United States,Silicon Valley,Larkspur,Northern America,-2
United States,Silicon Valley,Oakland,Northern America,1
United States,Silicon Valley,Livermore,Northern America,1
United States,Silicon Valley,Los Altos Hills,Northern America,1
United States,Silicon Valley,Los Altos,Northern America,1
United States,Silicon Valley,Los Gatos,Northern America,1
United States,Silicon Valley,Novato,Northern America,1
United States,Silicon Valley,Marina,Northern America,1
United States,Silicon Valley,Martinez,Northern America,1
United States,Silicon Valley,Menlo Park,Northern America,1
United States,Silicon Valley,Milpitas,Northern America,1
United States,Silicon Valley,Millbrae,Northern America,1
United States,Silicon Valley,Mill Valley,Northern America,1
United States,Silicon Valley,Modesto,Northern America,1
United States,Silicon Valley,Montara,Northern America,1
United States,Silicon Valley,Monterey,Northern America,1
United States,Silicon Valley,Monte Sereno,Northern America,1
United States,Silicon Valley,Moraga,Northern America,1
United States,Silicon Valley,Morgan Hill,Northern America,1
United States,Silicon Valley,Moss Beach,Northern America,1
United States,Silicon Valley,Mountain House,Northern America,1
United States,Silicon Valley,Pleasanton,Northern America,1
United States,Silicon Valley,Oakley,Northern America,1
United States,Silicon Valley,Orinda,Northern America,1
United States,Silicon Valley,Pacifica,Northern America,1
United States,Silicon Valley,Pacific Grove,Northern America,1
United States,Silicon Valley,Brentwood,Northern America,1
United States,Silicon Valley,Pleasant Hill,Northern America,1
United States,Silicon Valley,Richmond,Northern America,-1
United States,Silicon Valley,Portola Valley,Northern America,1
United States,Silicon Valley,Salinas,Northern America,1
United States,Silicon Valley,San Bruno,Northern America,1
United States,Silicon Valley,San Carlos,Northern America,1
United States,Silicon Valley,San Leandro,Northern America,1
United States,Silicon Valley,San Lorenzo,Northern America,1
United States,Silicon Valley,San Mateo,Northern America,1
United States,Silicon Valley,Sunnyvale,Northern America,1
United States,Silicon Valley,San Pablo,Northern America,1
United States,Silicon Valley,San Rafael,Northern America,1
United States,Silicon Valley,San Ramon,Northern America,1
United States,Silicon Valley,Santa Cruz,Northern America,1
United States,Silicon Valley,Saratoga,Northern America,1
United States,Silicon Valley,Sausalito,Northern America,1
United States,Silicon Valley,Scotts Valley,Northern America,1
United States,Silicon Valley,Silicon Valley,Northern America,1
United States,Silicon Valley,Soquel,Northern America,1
United States,Silicon Valley,South San Francisco,Northern America,-1
United States,Silicon Valley,Stanford,Northern America,1
United States,Silicon Valley,Stockton,Northern America,1
United States,Silicon Valley,Walnut Creek,Northern America,1
United States,Silicon Valley,Watsonville,Northern America,1
United States,St. Louis,Alton,Northern America,1
United States,St. Louis,Ballwin,Northern America,-2
United States,St. Louis,Belleville,Northern America,1
United States,St. Louis,Chesterfield,Northern America,1
United States,St. Louis,Dardenne Prairie,Northern America,1
United States,St. Louis,Earth City,Northern America,1
United States,St. Louis,Edwardsville,Northern America,1
United States,St. Louis,Fairview Heights,Northern America,1
United States,St. Louis,Ferguson,Northern America,1
United States,St. Louis,Florissant,Northern America,1
United States,St. Louis,Lenzburg,Northern America,-2
United States,St. Louis,Maryland Heights,Northern America,-2
United States,St. Louis,Normandy,Northern America,1
United States,St. Louis,O'Fallon,Northern America,1
United States,St. Louis,Overland,Northern America,1
United States,St. Louis,Potosi,Northern America,1
United States,St. Louis,St. Louis,Northern America,1
United States,St. Louis,Saint Peters,Northern America,-2
United States,St. Louis,Sparta,Northern America,1
United States,St. Louis,Clayton,Northern America,1
United States,St. Louis,Swansea,Northern America,1
United States,St. Louis,University City,Northern America,1
United States,St. Louis,Valley Park,Northern America,1
United States,St. Louis,Wentzville,Northern America,1
United States,St. Louis,Wood River,Northern America,1
United States,Tampa Bay,Apollo Beach,Northern America,1
United States,Tampa Bay,Auburndale,Northern America,1
United States,Tampa Bay,Belleair Bluffs,Northern America,1
United States,Tampa Bay,Bradenton,Northern America,1
United States,Tampa Bay,Brandon,Northern America,1
United States,Tampa Bay,Brooksville,Northern America,1
United States,Tampa Bay,Clearwater,Northern America,1
United States,Tampa Bay,Dunedin,Northern America,1
United States,Tampa Bay,Tampa,Northern America,1
United States,Tampa Bay,Holmes Beach,Northern America,-2
United States,Tampa Bay,Inverness,Northern America,1
United States,Tampa Bay,Lakeland,Northern America,1
United States,Tampa Bay,Land O' Lakes,Northern America,-2
United States,Tampa Bay,Largo,Northern America,1
United States,Tampa Bay,Lecanto,Northern America,1
United States,Tampa Bay,Laurel,Northern America,1
United States,Tampa Bay,Oldsmar,Northern America,1
United States,Tampa Bay,Palmetto,Northern America,1
United States,Tampa Bay,Palm Harbor,Northern America,1
United States,Tampa Bay,Parrish,Northern America,1
United States,Tampa Bay,Plant City,Northern America,1
United States,Tampa Bay,Riverview,Northern America,1
United States,Tampa Bay,Safety Harbor,Northern America,-2
United States,Tampa Bay,Saint Petersburg FL,Northern America,1
United States,Tampa Bay,Saint Petersburg,Northern America,-1
United States,Tampa Bay,Sarasota,Northern America,1
United States,Tampa Bay,Seminole,Northern America,1
United States,Tampa Bay,Spring Hill,Northern America,1
United States,Tampa Bay,Tarpon Springs,Northern America,1
United States,Tampa Bay,Trinity,Northern America,1
United States,Tampa Bay,Wesley Chapel,Northern America,-2
United States,Tampa Bay,Zephyrhills,Northern America,1
United States,San Bernardino,Rancho Cucamonga,,1
United States,San Bernardino,Apple Valley,,1
United States,San Bernardino,Claremont,,1
United States,San Bernardino,Dana Point,,1
United States,San Bernardino,Chino,,1
United States,San Bernardino,Chino Hills,,1
United States,San Bernardino,Colton,,1
United States,San Bernardino,Corona,,1
United States,San Bernardino,Crestline,,1
United States,San Bernardino,Lake Forest,,1
United States,San Bernardino,Highland,,1
United States,San Bernardino,Jurupa Valley,,1
United States,San Bernardino,Ladera Ranch,,1
United States,San Bernardino,Laguna Hills,,1
United States,San Bernardino,Laguna Niguel,,1
United States,San Bernardino,Lake Elsinore,,1
United States,San Bernardino,La Verne,,1
United States,San Bernardino,Menifee,,1
United States,San Bernardino,Mission Viejo,,1
United States,San Bernardino,Moreno Valley,,1
United States,San Bernardino,Murrieta,,1
United States,San Bernardino,Norco,,1
United States,San Bernardino,Nuevo,,1
United States,San Bernardino,Ontario,,-1
United States,San Bernardino,Palm Desert,,1
United States,San Bernardino,Palm Springs,,1
United States,San Bernardino,Pomona,,1
United States,San Bernardino,Rancho Santa Margarita,,1
United States,San Bernardino,Redlands,,1
United States,San Bernardino,Rialto,,1
United States,San Bernardino,San Bernardino,,1
United States,San Bernardino,San Clemente,,1
United States,San Bernardino,San Juan Capistrano,,1
United States,San Bernardino,Temecula,,1
United States,San Bernardino,Upland,,1
